Rating,Review,source,racism,bullying,sexual,predicted,predicted_proba
5,Great app if you have the patience to find someone to talk to.,holla,,,,0.0,-0.08862423032315647
1,"Since the update all I can see when logging in is a blank white screen. Does this mean that I’ve been banned. I’ve had a few altercations with some pervs. But other than that I liked the app. The only thing I find crazy is that Holla will ban you from being reported without checking out why! I’m sure I’m not the first person to get reported because I didn’t wanna talk to that person. So be it. One star it is, & on to the next app. ✌🏾🖕🏾",holla,,,,0.0,-0.08892212545404166
5,"Great game, love it! but all of a sudden it switched my gender to male???? now i’m constantly getting asked if i’m trans!",holla,,,,0.0,-0.08894458330769306
5,Great way to get nudes thnx fam,holla,,,,0.0,-0.09031099492059291
1,"There’s certain people on this app using this platform to get nudes and bully on lives if they don’t get it, especially the males. The females tend to automatically believe what they say and end up coming on the lives of the bullies to help them spread negativity.",holla,,,,0.0,-0.0918325770711077
1,If you have any card info on your phone and download this app they WILL charge you randomly and without consent.,chat-for-strangers,,,,0.0,-0.09234554579470677
5,I'm chatting with alot of people. Cute guys(: My age!,skout,,,,0.0,-0.09243603844825388
1,You guys blocked my wife from here with no reason at all and she’s in a depression because of it,skout,,,,0.0,-0.09383323361618012
1,"Skout is nothing more than a breeding ground for chatbots. As soon as I log on I get message after message from hot 28 year old girls from other states that simply say “Hi!” If you respond you’ll get the same lines over and over again, trying to get you to message them through a different app. You report them, they go away, only to be instantly replaced with another chatbot. The zombie apocalypse version of an online social app.",skout,,,,0.0,-0.09399660344707828
1,It’s trash want the old back,holla,,,,0.0,-0.09401699082148984
5,It will not stay on I like it but whin I start talking it go off,skout,,,,0.0,-0.09418700875330632
1,All these women’s or faked on this app,skout,,,,0.0,-0.09583982727817941
5,Love the variety of guys,skout,,,,0.0,-0.09591024140130988
1,This sorry excuse for an app just uses women to lure guys in to make them money by going live and offering them diamonds. Which is just one form of prostitution. You’ll hardly find any classy women with values or respect for themselves on here.,skout,,,,0.0,-0.09651688838222561
4,aweaome app just wish every guy on here wasnt horny,chat-for-strangers,,,,0.0,-0.09673687917496043
2,"It's ok. You have to get on everyday to earn points to see someone's profile or pay for it. And they alway want you to download an APP...They always want to ask you for your contacts to join. 
On a scale  1 - 10 I'll give it a ""6"".",skout,,,,0.0,-0.09726576983165203
1,Too many dudes with there dicks out. Lol,holla,,,,0.0,-0.09763158375284942
1,"You will be chatting with people all the time on this app. It's easy to find people close by or far away and easily make contact with them. People will be frequently contacting you to chat. So what's the problem? Just about everyone is not real or not who they say they are.
If you are a guy in USA, this is how it will happen: You will be hit up with winks and requests from women all over the world, even local.  When you chat with them they will not respond to you, will respond in terrible English so you can tell they are not from anywhere in USA, or will try to keep the conversation as light as possible. I had many chats with this app, not one chat with a woman was meaningful. I did not ever get any responses to asking women out on this app. I don’t think some of these chats were with actual women. I know there are real women on this app. But good luck finding which one’s are real. Then you have a poweball’s chance of actually dating a woman on this app.
If you are a woman (an actual woman), you will have your choice of one million men to chat with. You can take all the time in the world to choose the one or two guys out of these one million that you want to date. So the app is OK for women. You will have a ton more choices than any bar in this world.
GUYS….READ THIS….I used this app. Trust me. Whatever probability you think you have of dating a woman at a bar/singles club, you have a lot smaller probability of dating a woman on this app. The owners did a great job of marketing this app so you think you have a better chance of dating a woman using this app. Not true. I stopped wasting my time with fake women on this app. I’m going back to the bar now.",skout,,,,0.0,-0.09772381296681398
2,TOO MANY GUYS ON THIS APP. WE NEED CHICKS.,chat-for-strangers,,,,0.0,-0.09897370437793152
5,If you can restrict this girls from sending nude pics and promoting another date sites it will be an  Amazing application,skout,,,,0.0,-0.09901918447468494
4,Can’t say much you’re great but need to monitor guys and girls asking for money,skout,,,,0.0,-0.09913287342795385
5,It would be nice to see if it’s a girl or boy before you pick the thing 😂,holla,,,,0.0,-0.09922919064135516
3,"This is mainly for the dudes who plans on using this app to find a babe. I bought over 15,000 gems and I used it all so I’ve talked to well over 1,500 girls. I would say that 50% of them don’t show their face, 40% do show their faces but not attractive, and 10% are actually attractive. So for every 10 chicks, there’s one attractive girl. You better have something to grab their attentions because they WILL skip you. I’m not the best with conversations but I won’t lie, this app really helped me with that, but in terms of getting a pretty girl it’s 1 in 10, so it’s probably not worth the time. I’m going to stick to the ones in real life. Gg",holla,,,,0.0,-0.09954705924317109
2,It says I have 8 messages when I don't and there's too many perverts here so I wouldn't recommend it ;(,skout,,,,0.0,-0.09958774315499364
4,Bring back the thing where you can see the amount of friends you have and scroll through them all,holla,,,,0.0,-0.09983492910020753
5,Good stuff except for the 1 in 50 guys there is a girl,holla,,,,0.0,-0.10004819314098246
1,All men looking to talk dirty to u.  No thanks,skout,,,,0.0,-0.10005492854810849
5,Best app  guys I recommended this app you will see after downloading it,skout,,,,0.0,-0.10006419349776163
5,Honestly by far one of the coolest apps there is and also they always have it safe so I think that's pretty if you ask me overall this app is amazing so props to the guy who made this,holla,,,,0.0,-0.10076073943438624
3,Would be nice if u guys really cut down on the adds it’s made me use your app a lot less👍,holla,,,,0.0,-0.10113233718558379
1,Ew. I want to meet people and all I get are fat Asian dicks,chat-for-strangers,,,,0.0,-0.10134142861586537
1,"Every-time i shake ! Surprise Another Men ! -_-"" am looking for girls not men pls fix this !!!",skout,,,,0.0,-0.10138644919848339
1,This app has wasted so much of my time with the hopes of actually meeting someone. No one replies cause of said creepy old men and they ruin it for young guys like me. Not impressed at all by anything on this app,skout,,,,0.0,-0.10199240797048181
1,They want you to micro pay for talking to strangers I miss the old days when the ads would pay for these things,chat-for-strangers,,,,0.0,-0.10210003516669852
1,"I only see bunch of scammers on this platform, the only thing they do there is ask if you’re real and try to redirect you to another website just to take money away from your credit card. It’s absolutely trash and waste of time. I doubt how real those people on this app are",skout,,,,0.0,-0.1021718619159917
5,I want sexy video call with me now,holla,,,,0.0,-0.10222144311293535
1,The men on this site are so fake! Don't even waste your time lady's!!!,skout,,,,0.0,-0.10222478507836041
5,Great app lets you make new friends very quickly only this is there is a bunch f people who ask for nudes so I would just be warned by that,holla,,,,0.0,-0.10224346483268865
1,I was able to log on once and update my picture. Now I can't log back on it change my password and my photo is stuck on this dumb thing! Not to mention the fact plenty of guys think I've ignored them! Dumb app with tech issues!,skout,,,,0.0,-0.10272975980511712
5,"At first I thought this app will be full of f boys wanting nudes from 15 unheard old girls, I was not wrong. There are plenty but blocking is really easy on this app, plus u can put up filters for swiping like what country you want to see or the age groups 14-17 or less also you can meet a lot of new people, usually I just put up the setting for swiping is to only see females idly I just want more female friends. But I do recommend it literally I made 3 friends in about an hour, now I’m snapping  them everyday lol. Plus security on this app is really good. My experience was good I hope yours is as well.",holla,,,,0.0,-0.1028005203290282
3,"Love Omegle, not really liking this app. 99.9% of the people on here are perverts who just want nudes of young girls...",chat-for-strangers,,,,0.0,-0.10317110798658113
1,PUT THE CAMERA BACK ON,chat-for-strangers,,,,0.0,-0.10324448329807434
5,"Why did you guys have to put in the word thing that you have to type in after ever conversation , and why doesn't it lose connection so many times.",chat-for-strangers,,,,0.0,-0.10338385785665782
4,The thing that I dislike is the lag & adds. But Its all good .,chat-for-strangers,,,,0.0,-0.10356176443887077
4,I like this app and it’s pretty good but people used to just add you and you could add them on sc now you actually have to eat them to go on the app and give you their sc and they might be really busy or just don’t find it interesting enough to go on that often and check their messages. The app needs snapchat again. Why did snapchat even want the button removed?,holla,,,,0.0,-0.10380403316418663
2,"The app works ok. It will sometimes do funky things with messages (show messages you have repeatedly deleted), and occasionally crashes but what app doesn't?  However, the newest thing Skout does that I absolutely HATE with a passion is the random chat lock-outs. On your ""Meet People"" page you will see several profiles with little chili peppers in the lower right corner. The message claims the person is ""Smokin' hot"" right now and if you want to chat with them you have to buy them a gift, even if that person initiates chat first! Granted, the prostitution of gifts doesn't usually last long but it is very annoying. I keep hoping the Skout powers the be will get their heads out of their butts on this issue but so far they continue to kiss their own colons.",skout,,,,0.0,-0.10382398834231554
1,It used to show but now I can only see through web browser. And there should be a filter for the buzz section to see women only in your area same with the meet section it’s not accurate,skout,,,,0.0,-0.10450347804946958
5,Very fun and easy to find ppl.,skout,,,,0.0,-0.10465294397114433
1,"There are to many pervs... Everytime when i try to talk to someone, they want kik, and if I give it to them, they do gross things... I don't like it.! I have met some really cool people, but it's rare.",chat-for-strangers,,,,0.0,-0.10487008808314546
4,This is a great app if you really just wanna find all the biggest thots and f***boys you possibly can. 10/10 wont get you laid but might get you some nudes,holla,,,,0.0,-0.1053071307541189
1,There are way too many fake accounts on here if you guys can actually remove all of them that would be great there’s way too many I keep getting messages from chat bots asking me if I want sex and things like that.,skout,,,,0.0,-0.10585720891560613
1,"This site has more fakes and scammers than any other site I have been on. The bad thing about that is you’ll don’t care because you don’t do what the terms and policy say you will check them out. You don’t maintain this according the your policy and terms because the same fakes get back on here with a different name and state, but the same picture.",skout,,,,0.0,-0.10636593071922207
2,"I want my money back.. I paid for a subscription to where you can talk to all females instead of “anyone” which pairs you with men 99.9% of the time and I have to wait like a minute or two before a female can even get connected to me. Also, there are men popping up when I put “female only” on",chat-for-strangers,,,,0.0,-0.10681095047219491
2,The fact that you have to pay to talk to the opposite gender consistently is annoying.  Considering no guy wants to ever talk with another random guy on this app.  If someone were to come out with an app that didn’t charge you for matching with only the opposite sex this app would be out of business tomorrow.. what’s even more strange is that the rest of the app is laid out like a dating app so that’s obviously what they’re going for.   The tokens are also very expensive and there is no good way to earn enough to actually make you want to use the app more than a few minutes unless u want to waste your time getting connected to guys who skip you immediately.  I feel there are other ways to make money other than just charging for a simple gender matching feature.,holla,,,,0.0,-0.10795440570785708
1,THIS IS NOT A SAFE APP! Went here to try something new and the first person I cat with asks me personal information and requests to video chat with me. On top of that the person was demanding that I let them watch me do sexual things. So disgusting. Only great thing is that you can block a person but that doesn't guarantee that everyone you chat with is clean and won't harass you.,chat-for-strangers,,,,0.0,-0.10853144138632576
3,Had to remake my account because you guys randomly deleted my first one. Plus this happened to others as well. You guys should really fix this.,skout,,,,0.0,-0.10859138982404759
5,Okay all I got to say is it's a great app and it good to meet new people but there are way to many horny guys on there lol !!!,skout,,,,0.0,-0.10918041362987085
4,This app is really cool get to meet all kinds of people around the world but age group would help like I'm 20 I don’t want to talk to someone that’s 40 and show them if there a girl or guys that it,holla,,,,0.0,-0.10927191871818209
1,"This is the worst app ever it does not let you filter out by city, state,and ages. You are constantly getting notifications even if you turn them off my phone was going off all hours day/night. I had to block people due to sick pervs which didn't work. I'm glad I deleted my acct!!!!!",skout,,,,0.0,-0.10930767008297482
2,Bunch of perverts on this app they always ask what ur gender is and if it's not what they r looking for they immediately leave its stupid app unless your a perv,chat-for-strangers,,,,0.0,-0.10933769626014578
3,Great without all the pervs! Just want to talk to regular people!,chat-for-strangers,,,,0.0,-0.11072293116397725
2,"This is ok you will find your guy  soon or later 
You my have to look at or kiss a frog or two! But stay the course. And pay attention to the way people talk to you you are fine, some are not who they say they are just delete it down and keep moving don’t let them do a tour of you from your task🙃😀",skout,,,,0.0,-0.11154582083750775
2,So apparently i just got the app and I had fun with it. Until i exited the app to watch some youtube i then went back on the app and ive been reported. I dont have any pictures on their that are inappropriate whatsoever so im very confused. Please fix this now,holla,,,,0.0,-0.11249745243706133
3,"i think the app should allow users to see who swiped on their page thing instead of paying for an “upgrade” because honestly that just makes me want to delete the app and put in a bad rating , but overall it’s a pretty cool app ig .",holla,,,,0.0,-0.11298952079901325
1,Over all not worth it. Fake accounts all over the place. Constantly receiving dick pics from strangers who don't even bother talking first. Constantly asked for nudes or to be the wife to men in far away countries. Skout is really good at banning people who are behaving themselves. Almost like they want it to be a haven for disgusting creeps.,skout,,,,0.0,-0.11314675950743824
5,"this app is amazing ! i met a lot of friends , im good to get along with it would mean a lot if i got accepted to be on the snapchat even if it's just one time! ❤ i can speak fluently english ( that wasn't important) but litterly if i just got on you guys snapchat one that would be so amazing of you guys on yellow! my snapchat user is lowkey.desiree❤",holla,,,,0.0,-0.11320057130305528
5,It's funny to see the things people say,skout,,,,0.0,-0.1132885420006714
5,"I promise I’m not a paid review!!! I originally was using the App monkey which is very similar to this app but I hated monkey cause of how rude and inappropriate people were. On Holla, people are banned permanently if they use the app to be rude or disgusting. My only thing is wish Holla did that monkey did, is instantly match people who are close to the same age as you. I’m a 17 year old female and on monkey I would get matched with 16-19 year olds only. On holla however, I’ve been matched with 20-24 year olds and that makes me a little uncomfortable. They’ll say stuff like “oh it’s okay to talk cause we’re not doing anything” but it’s still wrong. Other then that though, I love this app and have made a lot of friends on it. Thank you!",holla,,,,0.0,-0.11341956918073326
2,It's an ok place to chat but too much nudity pix & inappropriate videos of ppl doin or showing inappropriate things to show or send u. Not cool or respectful.,skout,,,,0.0,-0.11415911800918388
5,Met some really cool guys and girls on here,skout,,,,0.0,-0.11444795584165701
1,"Holla banned me over a week ago for absolutely no reason! I’ve been on the app for 40+ days, met good people, bad people, given advice to those who asked, and reported people who showed something inappropriate. I’ve emailed them on two different occasions, and it’s been over a week, without any response or explanation as to why I’ve been banned. Holla will lose me as a loyal user and customer if they don’t unban me and restore both the points I’ve earned while banned, as well as the one-time chance to unban myself in the future. I hope that they’ll do the right thing.

EDIT: This is a response to the developer(s) who replied to my review. I’ve sent you guys THREE emails now and you’re telling me JUST because the subject line didn’t fit your requirements that THAT’S why you never responded? I find that hard to believe since my subject line was “You guys banned me?!” which still seems like a relevant enough subject line that it would warrant a response. Yesterday, I downloaded a similar app called Monkey, on which the people seem rude so far, but I will give it a chance if the developers are fair and just, which hasn’t been the case with Holla so far. I’m certainly willing to change my review if you guys turn the situation around, but until then I will try using Monkey and see how it goes.

EDIT 2: STILL NO REPLY FROM CUSTOMER SERVICE. HOLLA ISN’T WORKING FOR ME NOW, SO I’M MISSING OUT ON GEMS AND ALL THE POINTS I’VE EARNED SINCE BEING BANNED. TRULY TERRIBLE CUSTOMER SERVICE, WOULD NOT RECOMMEND. I’D TRY USING MONKEY IF I WERE YOU.

EDIT 3: FINALLY GOT A RESPONSE FROM HOLLA AFTER TWO OR MORE WEEKS, THEY SAY I’M BANNED FOR SOMETHING I DIDN’T DO, AND THEY HAVE NO PROOF TO SHOW FOR IT, ETC. I’VE REPORTED MORE PEOPLE SHOWING INAPPROPRIATE THINGS THE ENTIRE TIME I’VE BEEN BANNED THAN THEY WOULD’VE KNOWN ABOUT HAD I CHOSEN NOT TO DONE SO. THEY LEAVE OFF BY SAYING “Magical Wishes” AND PUTTING SOME BS SIGNATURE. IT’S A TERRIBLE APP, WITH 99.7% GUYS ANYWAY. I WOULDN’T RECOMMEND MONKEY, BUT ANYTHING IS BETTER THAN THIS GARBAGE APP.",holla,,,,0.0,-0.11455741787474549
5,Should make geting chems cheaper because i want to see females not guys,holla,,,,0.0,-0.11473589075890334
2,the apps really good minus the perverts:/ and I like the camera but you guys took it out...that should be fixed(:,chat-for-strangers,,,,0.0,-0.11487834274045117
2,"You will find noting but the bottom of the barrel, immature and degenerate women on this app as well as transgenders. I must delete this as it has nothing to offer but every woman sticking her tongue out and groveling for attention factor. I’ve used this app for many years a hoping to find someone again on here since I found a woman I was with for 4 years about 8 years ago which is why I gave 2 instead of 1 star. Since then it’s turned into nothing but webcam shows and prostitutes and low class degenerate women who are unappealing on a relationship level. I would not install this if you are a man and looking for someone wife or mother quality. Uninstalling now.",skout,,,,0.0,-0.1149277950678399
2,I use to be able to report those soliciting for sex or photo/video and scams beware that it seems that if you report to many individuals they take that ability away and you can only block them same as sister site skout. so if you are actually trying to chat or be friends with any one.  i say this as i was not on here to date. you might want to rethink buying their subscription,skout,,,,0.0,-0.1151715097333127
5,Met a lot of nice guys there.,skout,,,,0.0,-0.11559110487625956
1,"Okay so this is suppose to be an app for 17+ yet there's 13 year olds and under on this too. Also, when you're 17 apparently that's the age when you get creepy old people messaging you that are like 50 years old. There should be an age filter of people you're interested in instead of getting messaged by 30-50 year olds when you're only 17..",skout,,,,0.0,-0.1159877232072355
1,All the women on here want money,skout,,,,0.0,-0.11608493579409296
3,I think the should add a filter to the status section so you can see ones from a closer proximity to you and if you want to see male or female posts!,skout,,,,0.0,-0.11611378590290422
5,You’ll find ppl to talk to,holla,,,,0.0,-0.11614331662774857
1,It invited all my Facebook friends without asking permission!!,holla,,,,0.0,-0.11705943880609027
5,This app is CLUTCH. I find the BADDEST women on Snapchat right in this app! Thank you. This is a blessing to have this app lmaooo.,holla,,,,0.0,-0.11718906298998433
5,Great place to find someone special,skout,,,,0.0,-0.11736376305943719
2,"I been on this app for a while now and nothing but sex craved perverts, I wanted to make friends but all they want is FwB, I just want a normal friendship, no sex, they fix it",skout,,,,0.0,-0.11767997067820857
1,"Seriously, I hate getting all these messages from guys. Not interested! Only want to see/hear from women!",skout,,,,0.0,-0.11790545803135433
1,"I am sorry to give a one star. Multiple of times I get reported and or blocked. It happens so much that I got restricted from all accounts I created. I can't go back on. This app is not worth downloading if your new download Scout. I wasted money on the Plus one. I recommend Tinder. It doesn't report you, it doesn't block you. Best of all, block your account. Their great with not posting a notification on Facebook that your a member. Tinder is better than this app. Hope you don't bother with this app. Not even if it's the last resort of trying to find someone.",skout,,,,0.0,-0.11796473592327006
5,Only thing I would like to see is no 17 year old could talk to u,skout,,,,0.0,-0.11807680481142135
1,"So I got banned from my last account for “iNaPprOpRiAtEnEss” and y’all never reviewed my account for some odd reason.... The funny thing is tho I see alllll these girls SHOWING THEIR WHOLE ENTIRE BUTTS in the complete flesh on their profile but y’all didn’t seem to catch that.🤔🤔 HMMMMMMM QUITE INTERESTING INDEED. I’m not the only one who’s peeped the BS either as I’ve read through a few reviews myself. I feel as though it’s only fair that if I’m going to get banned for “ inappropriateness” so should ALLLL THOSE OTHER GIRLS THAT ARE NAKED AF☺️. Like no joke if y’all were to just make an account and scroll down the live section of the app, I stg you’d see like 13 girls in a bikini showing only their behinds. ORRRR you could actually review my account like y’all CLAIM y’all are doing. Tuh.",holla,,,,0.0,-0.11830624364787057
1,"You can report someone for being underaged but you can't report someone who lies amount being older and is a 30 year old adult rather than a 16 year old kid. 

And when you report something against the law, such as pedophilia . It's basically worthless because this app doesn't care unless law enforcement is involved. 

It's pathetic this app has no regards to the safety of teens and children on this app.",skout,,,,0.0,-0.11849779973228247
1,"I'm so offended right now. I tried to make friends on this app and i signed up for it and it asked for MY GENDER??!?? I swear to god this app is racist, homophobic, transphobic, misogynistic, republican, and racist. MY GENDER IS NONE OF YOUR BUSINESS!! And they didn't even have my gender. They only had ""boy"" or ""girl"". My gender is an attack helicopter mocha frappe with extra offended. So if you're not going to include a SIMPLE GENDER, then I'm going to have to report you guys to Apple. 😡😡😡",holla,,,,0.0,-0.11885249325601432
5,"It is real! You need to fix the profile - interest section, somehow by default, it chooses for you  ""Men & Women"" while you actually wanted to choose only one. I had to check every time I sign in, guess what I have to set back & choose again! No wonder so many people have on their profile as gay without their knowledge.",skout,,,,0.0,-0.11919281041465668
5,My first time using it and there is definitely a wide variety of guys and girls and I have to say that honestly it’s amazing there is rarely ever any inappropriate behavior and the people are so easy to talk too this is by far an amazing app,holla,,,,0.0,-0.11968298850257675
4,"To all those saying there are creepers out there... It's the people on Omegle not the app
I LOVE the concept of talking to random ppl because im random and I like talking to ppl
You're sure to find someone like you!!!",chat-for-strangers,,,,0.0,-0.11992802067895914
5,"lol I'm giving it five stars because everything works fine, but I was never able to stay on with someone longer than thirty seconds. Doesn't really work for me. It's basically like a version of omegle where you can pay like 3 dollars to get matched with only the opposite gender which is a good trade off if you ask me because if you try this without paying three dollars then you are going to get dudes 90% of the time.",holla,,,,0.0,-0.12004967406258193
1,"Holla banned me over a week ago for absolutely no reason! I’ve been on the app for 40+ days, met good people, bad people, given advice to those who asked, and reported people who showed something inappropriate. I’ve emailed them on two different occasions, and it’s been over a week, without any response or explanation as to why I’ve been banned. Holla will lose me as a loyal user and customer if they don’t unban me and restore both the points I’ve earned while banned, as well as the one-time chance to unban myself in the future. I hope that they’ll do the right thing.

EDIT: This is a response to the developer(s) who replied to my review. I’ve sent you guys THREE emails now and you’re telling me JUST because the subject line didn’t fit your requirements that THAT’S why you never responded? I find that hard to believe since my subject line was “You guys banned me?!” which still seems like a relevant enough subject line that it would warrant a response. Yesterday, I downloaded a similar app called Monkey, on which the people seem rude so far, but I will give it a chance if the developers are fair and just, which hasn’t been the case with Holla so far. I’m certainly willing to change my review if you guys turn the situation around, but until then I will try using Monkey and see how it goes.

EDIT 2: STILL NO REPLY FROM CUSTOMER SERVICE. HOLLA ISN’T WORKING FOR ME NOW, SO I’M MISSING OUT ON GEMS AND ALL THE POINTS I’VE EARNED SINCE BEING BANNED. TRULY TERRIBLE CUSTOMER SERVICE, WOULD NOT RECOMMEND. I’D TRY USING MONKEY IF I WERE YOU.

EDIT 3: FINALLY GOT A RESPONSE FROM HOLLA AFTER TWO OR MORE WEEKS, THEY SAY I’M BANNED FOR SOMETHING I DIDN’T DO, WITH NO PROOF, ETC. I’VE REPORTED MORE PEOPLE SHOWING INAPPROPRIATE THINGS IN THE PAST TWO WEEKS THAN THAT WOULD HAVE KNOWN ABOUT HAD I NOT DONE SO. THEY LEAVE OFF BY SARCASTICALLY SAYING “Magical Wishes” AND PUTTING SOME BS SIGNATURE. IT’S A TERRIBLE APP, WITH 99.8% GUYS ANYWAY. I WOULDN’T RECOMMEND MONKEY, BUT ANYTHING IS BETTER THAN THIS GARBAGE APP.",holla,,,,0.0,-0.12019044633533538
3,Its a good app but it crashes and there should be a choice of talking to females or males because theres way to much males on this thing -_-,chat-for-strangers,,,,0.0,-0.12061735777136362
5,Still new to it all but it seems to be as described without the hidden fees that you always find on other dating apps (so far so good),skout,,,,0.0,-0.12093163433012633
1,"You guys need to take this app down or at least modify it to where you need a credit card and photos of valid state ids, I was videoing with a female, then we were friends on fb, next thing I know she’s asking me out, awesome! I did my investigation and she was fricking 13 years old yo! Luckily I alerted one of her close family members because she was lying about her age and I have a daughter and what’s implied when you say holla, exactly! Mature audiences only because you could really ruin someone’s life like this! Require I’d and varification! 

Then maybe,.... maybe I’ll re download and then give a 5star! 

I’m sickened that you guys don’t have some sort of authentication or verification!",holla,,,,0.0,-0.12197251774754914
5,Lol so many funny people on there,holla,,,,0.0,-0.12201963903590962
1,I was talking to a guy on this app for maybe 45 minutes and we were having a really good conversation but we hadn't exchanged any contact information and then all of the sudden the connection lost. I spent a while after that trying to find him again because I don't have money in my account and I shouldn't have to pay to reconnect if I didn't want to disconnect in the first place.   I never found him on there and I pretty upset.,chat-for-strangers,,,,0.0,-0.12212949033005793
5,All you would like to find is there...funny people...someone smiles someone no...doesn't matter it's just for fun...you get so closer,skout,,,,0.0,-0.1223489944052395
4,I'd give it five stars but I can't find this really cute guy anymore,skout,,,,0.0,-0.12270321661422035
4,I like this app for the most part. You guys should get some web chatting in there somehow.,skout,,,,0.0,-0.12323352967031354
5,It's good to show off my cosplays,holla,,,,0.0,-0.12368360798454836
3,Its not a bad app just to many guys,holla,,,,0.0,-0.12378457162216594
1,There are some underage kids in this chatroom and they’re putting themselves out there. This is very bad because the company needs to make users take photos of their state ID so they know that they’re 18! If not? Then they shouldn’t even be on this website! If the company doesn’t figure this out? They need to terminate this app completely because this situation is 0 tolerance,chat-for-strangers,,,,0.0,-0.12430406565630181
1,The filters on this site are terrible.,skout,,,,0.0,-0.12439479496077066
1,Guys use your common sense ! this app is dangerous and if you say one wrong thing then it might lead to kidnapping or death so don't get this app it's very dangerous !! You could give out too much information,chat-for-strangers,,,,0.0,-0.12454148421815792
1,I can not change my age. I sent my government if and waited for you guys to change it and you haven’t. If you guys change my age on the app to what it’s suppose to be I’ll give you guys 5 for a rate. Please fix this.,holla,,,,0.0,-0.12457496504989196
1,Bring back four person mode you all destroyed this app ....,holla,,,,0.0,-0.12464809994781312
1,So.. you guys really need to ban those who only want relationships or friends with benefits on yubo PERMANENTLY! I also feel like there should be a same sex only algorithms on there.. there has to be something done somehow or someway. FIX IT.,holla,,,,0.0,-0.1251553922102039
3,Not the greatest app. It gets boring over time and no one chats you on the dang thing. If you are actually looking to chat someone go on to omegle or something cause here you wont get a word out of anybody.,skout,,,,0.0,-0.12530828962332186
1,BEWARE lol there's so many f***boys on this app I don't know where to begin 😂😅 and there's like 50 year old perverts that pretend that they're teens. I think you should really look into this cuz ppl shouldn't be catfishing.,chat-for-strangers,,,,0.0,-0.12547461226659518
5,No app is perfect but this one does so much and has results so I’m waiting for that part that you sink in feels so good. If you want aa good chance with a date or finding a mate here get on here and you’ll agree too.,skout,,,,0.0,-0.12610058993195783
2,"It’s an alright app, I’ve met 1 friend so far, overall cool concept, BUT the amount of ads is ridiculous, and I’d say about 20% of this app is made up of cool people 60% are women selling themselves, being slutty on lives for men’s money, then the rest are horny men asking for nudes or to hookup for money, which is very unpleasing because I’m not into being a prostitute. But looking past that nasty bs it could be something if we got better people on here.",skout,,,,0.0,-0.126251402762371
1,On this app I saw some unbelievable thing they need to well manage this app I saw soo many thing that I wish I should never see,holla,,,,0.0,-0.12742346433424767
1,"A lot of scammers on the site. Besides, even after optimizing your research, it shows something very different. Moreover, all your chats get deleted automatically. I won’t recommend it to anyone. Signing off",skout,,,,0.0,-0.12791261541170285
5,I was pretty skeptical about Friender because I’m tired of getting hit on by creepy guys on other apps. But so far so good on Friender. I’ve been able to make new friends that don’t freak me out.,holla,,,,0.0,-0.1279535084750184
5,This app is fun and a great way to find new people. The only bad thing is the points you need to do certain things,skout,,,,0.0,-0.1282352369027444
5,I've met the best men on here,skout,,,,0.0,-0.1286514332003047
3,Even though you guys have a report system you just need to hire or premote some lazy employees of yours to be an admin to ban dicks(literally) and also theres a bug that im not even smileing and it sends the other person a smile,holla,,,,0.0,-0.12917429552573867
1,"You can make decent buddies on here if you pay attention. Lots of cyber bullying here, as well as the potential to meet criminals. No way of tracking criminals if they commit crimes against you especially if they deleted their profile. Be safe and then the site might not be half bad.",skout,,,,0.0,-0.12917718515540344
1,"If you dont want to send a messages to everyone telling them to add you on this ""tinder"" style app, DO NOT DOWNLOAD IT.",holla,,,,0.0,-0.13013119094887582
2,"I think that we should talk to the gender we want to. Its no fair. Theres always creepy guys on there that like to talk about ""private parts"". It is SOOOOO discusting!!!!!",chat-for-strangers,,,,0.0,-0.13022583449368608
1,Look I get that guys may write a negative review about transgender women on a public dating site but dating sites are for EVERYONE. Meaning just because you may not be into transgender women there are millions of men that are in the dating pool that are. It’s 2019 and there’s literally someone for everyone so if you aren’t reporting profiles of the many hookers on the app then live and let live and mind the business that pays you. I assure you the many men that are into transgender women don’t have a problem with us.,skout,,,,0.0,-0.13040619381267426
3,It should be for younger people and you should be able to pic an age limit so u don’t get on there with old men,holla,,,,0.0,-0.1307702418442267
5,"Believe in yourself, do you want it",holla,,,,0.0,-0.1308319134810807
1,Don't get this app. Ppl want to know if u want to have sex. They want pics of ur body parts. It dangerous so don't GET it!!!😳😥😯🙀,chat-for-strangers,,,,0.0,-0.1316828891908427
5,I'm on it everyday! Very entertaining :),skout,,,,0.0,-0.1317010844164639
1,"This is a very bad app to be out in the open to young children. mostly because many, many times I have stated a conversation and the other person says ""asl"" meaning age, sex, location. In many of the conversations the opposite person seems to write sexual messages. Such as ""I'm horny"" or ""snap chat me nudes"". many of the subjects I have asked claim they go on the app almost every day of the week. Doing this same thing. To many different people. Also the fact you need to pay to choose male or female is wrong. I thought it would be nice to have a casual conversation with a person from a different country. So in conclusion I rate this inappropriate app at zero stars. I had to give it a star to submit my review. If I could give it negative stars I would.

                            Sincerely,
                                 Unknown",chat-for-strangers,,,,0.0,-0.13211057495262524
5,However I've met some pretty decent guys on here that aren't total pervs,skout,,,,0.0,-0.13258350948721642
3,I do have to say I have met some nice men in this app and I have met many fakes as well. The app is always glitchy and kicks you out. Difficult to log in at times the ages and locations are always incorrect. I delete my app all the time and when I reactivate I do find a nice person to talk too and many I don’t want to chat with.,skout,,,,0.0,-0.1338338204438677
